SITE_ID,STATE_NAME,DISTRICT_NAME,TAHSIL_NAME,BLOCK_NAME,SITE_NAME,SITE_TYPE,SITE_SUB_TYPE,AQUIFER_TYPE,DEPTH,WLS_DATE,WLS_WTR_LEVE
W161803078002901,Telangana,MAHBUBNAGAR,WANAPARTHY,WANAPARTHY,Kistagiri-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,3.36
W162142077593601,Telangana,MAHBUBNAGAR,WANAPARTHY,WANAPARTHY,Rajapet Tanda-PZ,Bore Well,Piezometer,Unconfined,50.05,1-Nov-22,16.96
W175112078035801,Telangana,MEDAK,ANDOLE,ANDOLE,Annasagar-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,3.78
W175340078032901,Telangana,MEDAK,ANDOLE,ANDOLE,Rollapadu-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,17.7
W175030077584001,Telangana,MEDAK,ANDOLE,ANDOLE,Talelma,Bore Well,Piezometer,Unconfined,70,1-Nov-22,6.17
W175819078274002,Telangana,MEDAK,CHEGUNTA,CHEGUNTA,Chegunta-Ew,Bore Well,Exploratory,Not Available,121.96,1-Nov-22,4.44
W175819078274001,Telangana,MEDAK,CHEGUNTA,CHEGUNTA,Chegunta-Ow,Bore Well,Exploratory,Not Available,155.76,1-Nov-22,4.49
W175830078263001,Telangana,MEDAK,CHEGUNTA,CHEGUNTA,Polampalli,Dug Well,,Unconfined,7.7,1-Nov-22,4.86
W181419078552401,Telangana,MEDAK,CHINNAKODUR,CHINNAKODU,Alipur-NQM,Bore Well,Piezometer,Not Available,201.2,1-Nov-22,6.04
W180942078534701,Telangana,MEDAK,CHINNAKODUR,CHINNAKODU,Chinnakodur-NQM,Bore Well,Piezometer,Confined,201.6,1-Nov-22,3.25
W181100078581001,Telangana,MEDAK,CHINNAKODUR,CHINNAKODU,Mallaram-DW14,Dug Well,,Unconfined,15,1-Nov-22,4.59
W180935078540001,Telangana,MEDAK,CHINNAKODUR,CHINNAKODU,Ramanpatla-DW14,Dug Well,,Unconfined,14,1-Nov-22,4.13
W175924078335001,Telangana,MEDAK,DAULATABAD,DAULATABAD,Daulatabad-NQM,Bore Well,Piezometer,Semi-Confined,201.93,1-Nov-22,18.44
W175600078350001,Telangana,MEDAK,DAULATABAD,DAULATABAD,Nacharam,Dug Well,,Unconfined,10.6,1-Nov-22,2.05
W175607078374501,Telangana,MEDAK,DAULATABAD,DAULATABAD,Raipole-NQM,Bore Well,Piezometer,Semi-Confined,201.98,1-Nov-22,9.33
W181027078400001,Telangana,MEDAK,DUBBAK,DUBBAK,Dubbak-NQM,Bore Well,Piezometer,Semi-Confined,201,1-Nov-22,5.95
W175602078430701,Telangana,MEDAK,GAJWEL,GAJWEL,Ahimadepur-NQM,Bore Well,Piezometer,Semi-Confined,30.96,1-Nov-22,17.77
W175037078413101,Telangana,MEDAK,GAJWEL,GAJWEL,Gajwel-NQM,Bore Well,Piezometer,Not Available,203.43,1-Nov-22,0.42
W174416078100501,Telangana,MEDAK,HATHNURA,HATHNURA,Hatnoor,Bore Well,Piezometer,Unconfined,70,1-Nov-22,13.3
W174440078095801,Telangana,MEDAK,HATHNURA,HATHNURA,Hatnoor-Ew,Bore Well,Exploratory,Not Available,201.5,1-Nov-22,14.22
W174928078512001,Telangana,MEDAK,JAGADEOPUR,JAGADEOPUR,Watipally-NQM,Bore Well,Piezometer,Confined,203.43,1-Nov-22,6.96
W174540077425001,Telangana,MEDAK,JERASANGAM,JERASANGAM,Jharasangam-pz,Bore Well,Piezometer,Unconfined,70,1-Nov-22,2.83
W174050078221502,Telangana,MEDAK,JINNARAM,JINNARAM,Gumardalla1,Dug Well,,Unconfined,13.5,1-Nov-22,1.66
W173736078193901,Telangana,MEDAK,JINNARAM,JINNARAM,Jinnaram-NQM,Bore Well,Piezometer,Unconfined,201.8,1-Nov-22,6.03
W173839078164701,Telangana,MEDAK,JINNARAM,JINNARAM,Solakapalli-Pz,Bore Well,Piezometer,Confined,100,1-Nov-22,1
W181101077522301,Telangana,MEDAK,KALHER,KALHER,Masanpally,Bore Well,Exploratory,Unconfined,200,1-Nov-22,6.33
W180605077434001,Telangana,MEDAK,KALHER,KALHER,Sirgapur,Bore Well,Piezometer,Semi-Confined,70,1-Nov-22,6.2
W181539077355901,Telangana,MEDAK,KANGTI,KANGTI,Devyanayaka Tanda,Bore Well,Exploratory,Unconfined,200,1-Nov-22,2.65
W181350077422501,Telangana,MEDAK,KANGTI,KANGTI,Tadkal,Bore Well,Piezometer,Unconfined,70,1-Nov-22,7.81
W180732077403601,Telangana,MEDAK,KANGTI,KANGTI,Wangada,Bore Well,Exploratory,Unconfined,56,1-Nov-22,6.64
W175345078123001,Telangana,MEDAK,KAUDIPALLE,KAUDIPALLE,Kaudipally-PZ,Bore Well,Piezometer,Semi-Confined,37.6,1-Nov-22,16.89
W173349077392901,Telangana,MEDAK,KOHIR,KOHIR,Badampet-DW13,Dug Well,,Unconfined,15.1,1-Nov-22,5.95
W173348077413401,Telangana,MEDAK,KOHIR,KOHIR,Bilalpur(pn),Bore Well,Piezometer,Unconfined,33.42,1-Nov-22,8.25
W173949077424401,Telangana,MEDAK,KOHIR,KOHIR,Digwal-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,11.47
W173620077431501,Telangana,MEDAK,KOHIR,KOHIR,Kohir,Bore Well,Piezometer,Unconfined,70,1-Nov-22,16.19
W175845077441002,Telangana,MEDAK,MANUR,MANUR,Maanur,Bore Well,Piezometer,Not Available,70.4,1-Nov-22,16.55
W180539077484401,Telangana,MEDAK,MANUR,MANUR,Raipally PZ,Bore Well,Exploratory,Unconfined,200,1-Nov-22,1.55
W180310078162601,Telangana,MEDAK,MEDAK,MEDAK,Medak IMD-Pz,Bore Well,Piezometer,Confined,100,1-Nov-22,9.62
W174000077453001,Telangana,MEDAK,MUNPAL,MUNPAL,Lingampalle-PZ,Bore Well,Piezometer,Semi-Confined,32.2,1-Nov-22,4.86
W174125077523001,Telangana,MEDAK,MUNPAL,MUNPAL,Munipally,Bore Well,Piezometer,Semi-Confined,70,1-Nov-22,3.68
W175000077420001,Telangana,MEDAK,MUNPAL,MUNPAL,Tatipally,Bore Well,Piezometer,Semi-Confined,70,1-Nov-22,7.6
W180329079015702,Telangana,MEDAK,NANGNUR,NANGNUR,Nanganoor-Ew,Bore Well,Exploratory,Not Available,122.04,1-Nov-22,2.64
W180329079015701,Telangana,MEDAK,NANGNUR,NANGNUR,Nanganoor-Ow,Bore Well,Exploratory,Not Available,201.6,1-Nov-22,2.64
W180204077461701,Telangana,MEDAK,NARAYANKHED,NARAYANKHE,Narayankher,Dug Well,,Unconfined,7.72,1-Nov-22,1.95
W180040077531002,Telangana,MEDAK,NARAYANKHED,NARAYANKHE,Nizampet,Bore Well,Exploratory,Unconfined,200,1-Nov-22,7.55
W174328078150101,Telangana,MEDAK,NARSAPUR,NARSAPUR,Avancha-pz,Bore Well,Piezometer,Confined,100,1-Nov-22,10.1
W174415078171501,Telangana,MEDAK,NARSAPUR,NARSAPUR,Narsapur-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,4.52
W174956078153901,Telangana,MEDAK,NARSAPUR,NARSAPUR,Rajipet-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,15.2
W174648078153101,Telangana,MEDAK,NARSAPUR,NARSAPUR,Reddypalli-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,16.42
W175950077595001,Telangana,MEDAK,NAYALKAL,NAYALKAL,Chalki,Bore Well,Piezometer,Unconfined,70,1-Nov-22,1.3
W174844077331602,Telangana,MEDAK,NAYALKAL,NAYALKAL,Mamadgi-Ew,Bore Well,Exploratory,Not Available,177.84,1-Nov-22,4.07
W174844077331601,Telangana,MEDAK,NAYALKAL,NAYALKAL,Mamadgi-NQM,Bore Well,Piezometer,Not Available,30.57,1-Nov-22,3.5
W175044077392501,Telangana,MEDAK,NAYALKAL,NAYALKAL,Nayalkal-NQM,Bore Well,Piezometer,Not Available,200.9,1-Nov-22,12.53
W180435078402601,Telangana,MEDAK,NIRDUDDI,NIRDUDDI,Mirdoddi-NQM,Bore Well,Piezometer,Unconfined,201.1,1-Nov-22,3.56
W180115078042001,Telangana,MEDAK,PAPANNAPET,PAPANNAPET,Papannapet(narsingi),Dug Well,,Unconfined,10,1-Nov-22,3.17
W180251078081001,Telangana,MEDAK,PAPANNAPET,PAPANNAPET,Yusuf Peta-DW13,Dug Well,,Unconfined,6.5,1-Nov-22,0.95
W173140078103201,Telangana,MEDAK,PATANCHERUV,PATANCHERUV,Pashamalairam-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,8.85
W173307078161201,Telangana,MEDAK,PATANCHERUV,PATANCHERUV,Rameshwaram Banda,Dug Well,,Unconfined,9.9,1-Nov-22,4.35
W173334078100801,Telangana,MEDAK,PATANCHERUV,PATANCHERUV,Rudraram-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,10.31
W174529078023001,Telangana,MEDAK,PULKAL,PULKAL,Laxmisagar-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,1.62
W174556078004501,Telangana,MEDAK,PULKAL,PULKAL,Mudimanikyam-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,6.78
W174607077572501,Telangana,MEDAK,PULKAL,PULKAL,Peddareddypet-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,2.24
W174033078061001,Telangana,MEDAK,PULKAL,PULKAL,Shivampet-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,3.85
W175130077463001,Telangana,MEDAK,RAIKOD,RAIKOD,Raikod-PZ,Bore Well,Piezometer,Semi-Confined,50.8,1-Nov-22,8.86
W180801078320401,Telangana,MEDAK,RAMAYAMPET,RAMAYAMPET,Nizampet-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,2.92
W180650078254701,Telangana,MEDAK,RAMAYAMPET,RAMAYAMPET,Ramayampet-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,3.35
W180700078260001,Telangana,MEDAK,RAMAYAMPET,RAMAYAMPET,Ramayampet-PZ,Bore Well,Piezometer,Semi-Confined,33.1,1-Nov-22,4.7
W175720078112001,Telangana,MEDAK,RANGAMPET,RANGAMPET,Kulcharam-PZ,Bore Well,Piezometer,Semi-Confined,36.2,1-Nov-22,10.76
W175500077530001,Telangana,MEDAK,REGODE,REGODE,Ghatpalli,Dug Well,,Unconfined,12.74,1-Nov-22,0.62
W175850077461001,Telangana,MEDAK,REGODE,REGODE,Regode,Bore Well,Piezometer,Semi-Confined,70,1-Nov-22,3.79
W173817077524101,Telangana,MEDAK,SADASEOPET,SADASEOPET,Aroor-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,1.95
W173927077555601,Telangana,MEDAK,SADASEOPET,SADASEOPET,Atmakur-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,13.62
W173315078071001,Telangana,MEDAK,SANGAREDDY,SANGAREDDY,Cherial,Bore Well,Piezometer,Unconfined,70,1-Nov-22,2.52
W173840078140001,Telangana,MEDAK,SANGAREDDY,SANGAREDDY,Chintalacheruvu-PZ,Bore Well,Piezometer,Semi-Confined,32.1,1-Nov-22,13.28
W173723078092401,Telangana,MEDAK,SANGAREDDY,SANGAREDDY,Ismailkhanpet-PZ,Bore Well,Piezometer,Unconfined,50.5,1-Nov-22,16.17
W180144077572401,Telangana,MEDAK,SANKARAMPET,SANKARAMPE,Musapet,Bore Well,Exploratory,Unconfined,200,1-Nov-22,0.42
W180310077581501,Telangana,MEDAK,SHANKARAMP,SHANKARAMP,Bodagutta,Bore Well,Piezometer,Unconfined,70,1-Nov-22,1.14
W180040077531001,Telangana,MEDAK,SHANKARAMP,SHANKARAMP,Nizampet,Bore Well,Piezometer,Unconfined,70,1-Nov-22,4.53
W174802078234901,Telangana,MEDAK,SHIVAMPET,SHIVAMPET,Chandi-NQM,Bore Well,Piezometer,Unconfined,201.4,1-Nov-22,15.87
W174329078213501,Telangana,MEDAK,SHIVAMPET,SHIVAMPET,Nallavally-Ewl,Bore Well,Exploratory,Not Available,162.69,1-Nov-22,3.74
W174329078213502,Telangana,MEDAK,SHIVAMPET,SHIVAMPET,Nallavally-Ewll,Bore Well,Exploratory,Not Available,31.92,1-Nov-22,4.04
W174329078213503,Telangana,MEDAK,SHIVAMPET,SHIVAMPET,Nallavally-Owl,Bore Well,Exploratory,Not Available,201.43,1-Nov-22,3.47
W174329078213504,Telangana,MEDAK,SHIVAMPET,SHIVAMPET,Nallavally-Owll,Bore Well,Exploratory,Not Available,31.9,1-Nov-22,4.1
W180540078513001,Telangana,MEDAK,SIDDIPET,SIDDIPET,Siddipet-PZ,Bore Well,Piezometer,Semi-Confined,50.4,1-Nov-22,5.01
W180338078582401,Telangana,MEDAK,SIDDIPET,SIDDIPET,Yelkatur-Ew,Bore Well,Exploratory,Not Available,200.53,1-Nov-22,12.2
W174315078280001,Telangana,MEDAK,TUPRAN,TUPRAN,Kallakal,Bore Well,Piezometer,Unconfined,70,1-Nov-22,2.52
W174221078283901,Telangana,MEDAK,TUPRAN,TUPRAN,Kallakal-NQM,Bore Well,Piezometer,Unconfined,201.2,1-Nov-22,2.8
W174212078445801,Telangana,MEDAK,WARAGAL,WARAGAL,Damarakunta-NQM,Bore Well,Piezometer,Semi-Confined,201.6,1-Nov-22,2.95
W174630078372001,Telangana,MEDAK,WARAGAL,WARAGAL,Waragal-NQM,Bore Well,Piezometer,Not Available,203.53,1-Nov-22,1.92
W174336077360801,Telangana,MEDAK,ZAHIRABAD,ZAHIRABAD,Didigi,Bore Well,Piezometer,Unconfined,15,1-Nov-22,-0.1
W173436077373001,Telangana,MEDAK,ZAHIRABAD,ZAHIRABAD,Malchelma,Bore Well,Piezometer,Unconfined,70,1-Nov-22,15.65
W173750077311501,Telangana,MEDAK,ZAHIRABAD,ZAHIRABAD,Mannapur,Bore Well,Piezometer,Semi-Confined,70,1-Nov-22,0.98
